iso3,category,subject,is_africa,grade_numeric,income_level,income_level_code,Region_Code,Region,n_readskill,n_numbskill,proficiency_rate,n,grade_stage,proficiency_loess_span1
TTO,middle,numeracy,FALSE,8,High income,HIC,UNICEF_LAC,Latin America and Caribbean,31,31,82.8701753296201,31,Lower Secondary (Grades 7-9),86.78615065583777
TTO,middle,numeracy,FALSE,9,High income,HIC,UNICEF_LAC,Latin America and Caribbean,37,37,90.8233885965794,37,Lower Secondary (Grades 7-9),91.9530888943385
TTO,middle,reading,FALSE,1,High income,HIC,UNICEF_LAC,Latin America and Caribbean,2,2,0,2,Primary (Grades 1-3),20.020889750033422
TTO,middle,reading,FALSE,2,High income,HIC,UNICEF_LAC,Latin America and Caribbean,22,22,85.5579343685961,22,Primary (Grades 1-3),47.218993902722396
TTO,middle,reading,FALSE,3,High income,HIC,UNICEF_LAC,Latin America and Caribbean,54,54,63.305013966787605,54,Primary (Grades 1-3),67.19986936781231
TTO,middle,reading,FALSE,4,High income,HIC,UNICEF_LAC,Latin America and Caribbean,50,50,64.8832694839959,50,Upper Primary (Grades 4-6),79.3616963605363
TTO,middle,reading,FALSE,5,High income,HIC,UNICEF_LAC,Latin America and Caribbean,41,41,89.91646551353371,41,Upper Primary (Grades 4-6),82.80219769819493
TTO,middle,reading,FALSE,6,High income,HIC,UNICEF_LAC,Latin America and Caribbean,40,40,95.04556110360039,40,Upper Primary (Grades 4-6),92.53944788044012
TTO,middle,reading,FALSE,7,High income,HIC,UNICEF_LAC,Latin America and Caribbean,32,32,99.8552670979353,32,Lower Secondary (Grades 7-9),96.56477783218969
TTO,middle,reading,FALSE,8,High income,HIC,UNICEF_LAC,Latin America and Caribbean,31,31,96.2892276330153,31,Lower Secondary (Grades 7-9),96.23682758242018
TTO,middle,reading,FALSE,9,High income,HIC,UNICEF_LAC,Latin America and Caribbean,37,37,90.03792464056511,37,Lower Secondary (Grades 7-9),91.25481021108985
TTO,poorest,numeracy,FALSE,1,High income,HIC,UNICEF_LAC,Latin America and Caribbean,8,8,0,8,Primary (Grades 1-3),-5.721830571435769
TTO,poorest,numeracy,FALSE,2,High income,HIC,UNICEF_LAC,Latin America and Caribbean,35,35,7.5851340046513105,35,Primary (Grades 1-3),13.087206343281029
TTO,poorest,numeracy,FALSE,3,High income,HIC,UNICEF_LAC,Latin America and Caribbean,54,54,20.9537968431709,54,Primary (Grades 1-3),30.38920739438523
TTO,poorest,numeracy,FALSE,4,High income,HIC,UNICEF_LAC,Latin America and Caribbean,56,56,45.2587153010753,56,Upper Primary (Grades 4-6),45.6729933630528
TTO,poorest,numeracy,FALSE,5,High income,HIC,UNICEF_LAC,Latin America and Caribbean,51,51,70.9610664273244,51,Upper Primary (Grades 4-6),60.87206958582891
TTO,poorest,numeracy,FALSE,6,High income,HIC,UNICEF_LAC,Latin America and Caribbean,44,44,58.3303798353359,44,Upper Primary (Grades 4-6),63.7288856005686
TTO,poorest,numeracy,FALSE,7,High income,HIC,UNICEF_LAC,Latin America and Caribbean,46,46,66.9018617010505,46,Lower Secondary (Grades 7-9),68.49323460658627
TTO,poorest,numeracy,FALSE,8,High income,HIC,UNICEF_LAC,Latin America and Caribbean,32,32,55.857039149489594,32,Lower Secondary (Grades 7-9),73.63833546026214
TTO,poorest,numeracy,FALSE,9,High income,HIC,UNICEF_LAC,Latin America and Caribbean,23,23,90.6490953123527,23,Lower Secondary (Grades 7-9),79.51547633194761
TTO,poorest,reading,FALSE,1,High income,HIC,UNICEF_LAC,Latin America and Caribbean,8,8,0,8,Primary (Grades 1-3),-4.504748873551051
TTO,poorest,reading,FALSE,2,High income,HIC,UNICEF_LAC,Latin America and Caribbean,35,35,14.0070378867345,35,Primary (Grades 1-3),19.266050137773632
TTO,poorest,reading,FALSE,3,High income,HIC,UNICEF_LAC,Latin America and Caribbean,54,54,34.5490981435883,54,Primary (Grades 1-3),40.31985493012917
TTO,poorest,reading,FALSE,4,High income,HIC,UNICEF_LAC,Latin America and Caribbean,56,56,59.1798168794855,56,Upper Primary (Grades 4-6),58.37050661896982
TTO,poorest,reading,FALSE,5,High income,HIC,UNICEF_LAC,Latin America and Caribbean,51,51,81.45550538060729,51,Upper Primary (Grades 4-6),74.5372332921239
TTO,poorest,reading,FALSE,6,High income,HIC,UNICEF_LAC,Latin America and Caribbean,44,44,77.3957324626298,44,Upper Primary (Grades 4-6),82.13477153713727
TTO,poorest,reading,FALSE,7,High income,HIC,UNICEF_LAC,Latin America and Caribbean,46,46,84.0713542168092,46,Lower Secondary (Grades 7-9),87.6949707837439
TTO,poorest,reading,FALSE,8,High income,HIC,UNICEF_LAC,Latin America and Caribbean,32,32,87.8929710861781,32,Lower Secondary (Grades 7-9),90.26201805758437
TTO,poorest,reading,FALSE,9,High income,HIC,UNICEF_LAC,Latin America and Caribbean,23,23,92.9361038435637,23,Lower Secondary (Grades 7-9),90.21863572889805
TTO,richest,numeracy,FALSE,1,High income,HIC,UNICEF_LAC,Latin America and Caribbean,2,2,23.362923464919,2,Primary (Grades 1-3),27.59544520562533
TTO,richest,numeracy,FALSE,2,High income,HIC,UNICEF_LAC,Latin America and Caribbean,18,18,52.9110394932654,18,Primary (Grades 1-3),43.0906449946314
TTO,richest,numeracy,FALSE,3,High income,HIC,UNICEF_LAC,Latin America and Caribbean,50,50,50.36573725158961,50,Primary (Grades 1-3),56.38268725417034
TTO,richest,numeracy,FALSE,4,High income,HIC,UNICEF_LAC,Latin America and Caribbean,57,57,70.23615761321629,57,Upper Primary (Grades 4-6),67.25805684501282
TTO,richest,numeracy,FALSE,5,High income,HIC,UNICEF_LAC,Latin America and Caribbean,22,22,67.9035071934069,22,Upper Primary (Grades 4-6),76.45449892159758
TTO,richest,numeracy,FALSE,6,High income,HIC,UNICEF_LAC,Latin America and Caribbean,29,29,89.9438586711768,29,Upper Primary (Grades 4-6),82.70211679676956
TTO,richest,numeracy,FALSE,7,High income,HIC,UNICEF_LAC,Latin America and Caribbean,24,24,92.0368898656684,24,Lower Secondary (Grades 7-9),84.39560172547466
TTO,richest,numeracy,FALSE,8,High income,HIC,UNICEF_LAC,Latin America and Caribbean,23,23,69.8599298150352,23,Lower Secondary (Grades 7-9),82.58446417891915
TTO,richest,numeracy,FALSE,9,High income,HIC,UNICEF_LAC,Latin America and Caribbean,28,28,81.42500725937309,28,Lower Secondary (Grades 7-9),76.66416271507731
TTO,richest,reading,FALSE,1,High income,HIC,UNICEF_LAC,Latin America and Caribbean,2,2,23.362923464919,2,Primary (Grades 1-3),36.261622604692114
TTO,richest,reading,FALSE,2,High income,HIC,UNICEF_LAC,Latin America and Caribbean,18,18,84.7548337437394,18,Primary (Grades 1-3),61.48470840584442
TTO,richest,reading,FALSE,3,High income,HIC,UNICEF_LAC,Latin America and Caribbean,50,50,80.6180384072828,50,Primary (Grades 1-3),79.21071727806927
TTO,richest,reading,FALSE,4,High income,HIC,UNICEF_LAC,Latin America and Caribbean,57,57,76.650732949041,57,Upper Primary (Grades 4-6),89.1552264984164
TTO,richest,reading,FALSE,5,High income,HIC,UNICEF_LAC,Latin America and Caribbean,22,22,98.2116797189308,22,Upper Primary (Grades 4-6),90.13364481533824
TTO,richest,reading,FALSE,6,High income,HIC,UNICEF_LAC,Latin America and Caribbean,29,29,94.0166899395354,29,Upper Primary (Grades 4-6),93.72712898332915
TTO,richest,reading,FALSE,7,High income,HIC,UNICEF_LAC,Latin America and Caribbean,24,24,92.0523291533857,24,Lower Secondary (Grades 7-9),93.74727906090956
TTO,richest,reading,FALSE,8,High income,HIC,UNICEF_LAC,Latin America and Caribbean,23,23,93.0585542381783,23,Lower Secondary (Grades 7-9),90.44546362757147
TTO,richest,reading,FALSE,9,High income,HIC,UNICEF_LAC,Latin America and Caribbean,28,28,82.6961511568212,28,Lower Secondary (Grades 7-9),83.86055702470304
TTO,rural,numeracy,FALSE,1,High income,HIC,UNICEF_LAC,Latin America and Caribbean,6,6,0,6,Primary (Grades 1-3),0.4822091461239708
TTO,rural,numeracy,FALSE,2,High income,HIC,UNICEF_LAC,Latin America and Caribbean,56,56,20.339720948254598,56,Primary (Grades 1-3),18.46129938483585
TTO,rural,numeracy,FALSE,3,High income,HIC,UNICEF_LAC,Latin America and Caribbean,126,126,30.5780711451339,126,Primary (Grades 1-3),34.56101500992449
TTO,rural,numeracy,FALSE,4,High income,HIC,UNICEF_LAC,Latin America and Caribbean,140,140,54.979399156152,140,Upper Primary (Grades 4-6),48.781461625998546
TTO,rural,numeracy,FALSE,5,High income,HIC,UNICEF_LAC,Latin America and Caribbean,95,95,55.1753086506813,95,Upper Primary (Grades 4-6),61.59150048857789
TTO,rural,numeracy,FALSE,6,High income,HIC,UNICEF_LAC,Latin America and Caribbean,93,93,73.2605492669988,93,Upper Primary (Grades 4-6),71.9344581138825
TTO,rural,numeracy,FALSE,7,High income,HIC,UNICEF_LAC,Latin America and Caribbean,95,95,84.3108770853164,95,Lower Secondary (Grades 7-9),78.64637022652887
TTO,rural,numeracy,FALSE,8,High income,HIC,UNICEF_LAC,Latin America and Caribbean,72,72,77.7793123203408,72,Lower Secondary (Grades 7-9),82.45463361444487
TTO,rural,numeracy,FALSE,9,High income,HIC,UNICEF_LAC,Latin America and Caribbean,67,67,84.16763434969981,67,Lower Secondary (Grades 7-9),83.0446488778134
TTO,rural,reading,FALSE,1,High income,HIC,UNICEF_LAC,Latin America and Caribbean,6,6,0,6,Primary (Grades 1-3),4.382249192982229
TTO,rural,reading,FALSE,2,High income,HIC,UNICEF_LAC,Latin America and Caribbean,56,56,40.5664228573054,56,Primary (Grades 1-3),31.95761784397052
TTO,rural,reading,FALSE,3,High income,HIC,UNICEF_LAC,Latin America and Caribbean,126,126,51.245874650122104,126,Primary (Grades 1-3),53.87720547281968
TTO,rural,reading,FALSE,4,High income,HIC,UNICEF_LAC,Latin America and Caribbean,140,140,71.5908779760561,140,Upper Primary (Grades 4-6),70.06582811063467
TTO,rural,reading,FALSE,5,High income,HIC,UNICEF_LAC,Latin America and Caribbean,95,95,77.2116517572641,95,Upper Primary (Grades 4-6),80.45507581969602
TTO,rural,reading,FALSE,6,High income,HIC,UNICEF_LAC,Latin America and Caribbean,93,93,90.3416834475382,93,Upper Primary (Grades 4-6),87.788597068146
TTO,rural,reading,FALSE,7,High income,HIC,UNICEF_LAC,Latin America and Caribbean,95,95,92.26618106433409,95,Lower Secondary (Grades 7-9),90.87930272625816
TTO,rural,reading,FALSE,8,High income,HIC,UNICEF_LAC,Latin America and Caribbean,72,72,87.069069556784,72,Lower Secondary (Grades 7-9),89.96842412444127
TTO,rural,reading,FALSE,9,High income,HIC,UNICEF_LAC,Latin America and Caribbean,67,67,86.0391937314541,67,Lower Secondary (Grades 7-9),84.91750079019515
TTO,second,numeracy,FALSE,1,High income,HIC,UNICEF_LAC,Latin America and Caribbean,7,7,71.5384362710875,7,Primary (Grades 1-3),52.97934185483258
TTO,second,numeracy,FALSE,2,High income,HIC,UNICEF_LAC,Latin America and Caribbean,26,26,15.079598377068601,26,Primary (Grades 1-3),42.21498700297192
TTO,second,numeracy,FALSE,3,High income,HIC,UNICEF_LAC,Latin America and Caribbean,54,54,27.7830493687017,54,Primary (Grades 1-3),40.09485512875653
TTO,second,numeracy,FALSE,4,High income,HIC,UNICEF_LAC,Latin America and Caribbean,53,53,52.6654566863707,53,Upper Primary (Grades 4-6),46.07537772593188
TTO,second,numeracy,FALSE,5,High income,HIC,UNICEF_LAC,Latin America and Caribbean,50,50,68.7426882757369,50,Upper Primary (Grades 4-6),63.5187318069462
TTO,second,numeracy,FALSE,6,High income,HIC,UNICEF_LAC,Latin America and Caribbean,32,32,69.058877021693,32,Upper Primary (Grades 4-6),69.71431466449764
TTO,second,numeracy,FALSE,7,High income,HIC,UNICEF_LAC,Latin America and Caribbean,38,38,64.03346621916761,38,Lower Secondary (Grades 7-9),76.17502791043633
TTO,second,numeracy,FALSE,8,High income,HIC,UNICEF_LAC,Latin America and Caribbean,49,49,85.8332201508758,49,Lower Secondary (Grades 7-9),81.10156999453177
TTO,second,numeracy,FALSE,9,High income,HIC,UNICEF_LAC,Latin America and Caribbean,31,31,85.7961562324715,31,Lower Secondary (Grades 7-9),85.19841319442386
TTO,second,reading,FALSE,1,High income,HIC,UNICEF_LAC,Latin America and Caribbean,7,7,71.5384362710875,7,Primary (Grades 1-3),54.625178600502764
TTO,second,reading,FALSE,2,High income,HIC,UNICEF_LAC,Latin America and Caribbean,26,26,23.6521016358688,26,Primary (Grades 1-3),54.01185387333826
TTO,second,reading,FALSE,3,High income,HIC,UNICEF_LAC,Latin America and Caribbean,54,54,56.9904270375581,54,Primary (Grades 1-3),57.61791647137866
TTO,second,reading,FALSE,4,High income,HIC,UNICEF_LAC,Latin America and Caribbean,53,53,76.0396140066875,53,Upper Primary (Grades 4-6),65.71247028067333
TTO,second,reading,FALSE,5,High income,HIC,UNICEF_LAC,Latin America and Caribbean,50,50,78.67002861603,50,Upper Primary (Grades 4-6),79.81552695852008
TTO,second,reading,FALSE,6,High income,HIC,UNICEF_LAC,Latin America and Caribbean,32,32,77.26076763358189,32,Upper Primary (Grades 4-6),84.95576495135958
TTO,second,reading,FALSE,7,High income,HIC,UNICEF_LAC,Latin America and Caribbean,38,38,94.0646462911822,38,Lower Secondary (Grades 7-9),89.09646441263665
TTO,second,reading,FALSE,8,High income,HIC,UNICEF_LAC,Latin America and Caribbean,49,49,87.4066147674621,49,Lower Secondary (Grades 7-9),92.06460846707105
TTO,second,reading,FALSE,9,High income,HIC,UNICEF_LAC,Latin America and Caribbean,31,31,95.907892513102,31,Lower Secondary (Grades 7-9),93.88497090539212
TTO,urban,numeracy,FALSE,1,High income,HIC,UNICEF_LAC,Latin America and Caribbean,16,16,42.2578830158498,16,Primary (Grades 1-3),31.3098589785247
TTO,urban,numeracy,FALSE,2,High income,HIC,UNICEF_LAC,Latin America and Caribbean,62,62,22.7391988109747,62,Primary (Grades 1-3),37.51340426204024
TTO,urban,numeracy,FALSE,3,High income,HIC,UNICEF_LAC,Latin America and Caribbean,140,140,36.3573112306669,140,Primary (Grades 1-3),46.101680947754964
TTO,urban,numeracy,FALSE,4,High income,HIC,UNICEF_LAC,Latin America and Caribbean,134,134,60.0024930876299,134,Upper Primary (Grades 4-6),56.60091366384346
TTO,urban,numeracy,FALSE,5,High income,HIC,UNICEF_LAC,Latin America and Caribbean,98,98,75.69986155642219,98,Upper Primary (Grades 4-6),71.36429600758267
TTO,urban,numeracy,FALSE,6,High income,HIC,UNICEF_LAC,Latin America and Caribbean,85,85,75.79154733740981,85,Upper Primary (Grades 4-6),74.23559546458026
TTO,urban,numeracy,FALSE,7,High income,HIC,UNICEF_LAC,Latin America and Caribbean,80,80,68.03926668861739,80,Lower Secondary (Grades 7-9),78.3743562788062
TTO,urban,numeracy,FALSE,8,High income,HIC,UNICEF_LAC,Latin America and Caribbean,97,97,76.54367259957709,97,Lower Secondary (Grades 7-9),81.7853806401788
TTO,urban,numeracy,FALSE,9,High income,HIC,UNICEF_LAC,Latin America and Caribbean,76,76,90.7355640671243,76,Lower Secondary (Grades 7-9),85.0302442743249
TTO,urban,reading,FALSE,1,High income,HIC,UNICEF_LAC,Latin America and Caribbean,16,16,44.2970170956647,16,Primary (Grades 1-3),42.94759235825808
TTO,urban,reading,FALSE,2,High income,HIC,UNICEF_LAC,Latin America and Caribbean,62,62,53.233087021002405,62,Primary (Grades 1-3),55.300503335838755
TTO,urban,reading,FALSE,3,High income,HIC,UNICEF_LAC,Latin America and Caribbean,140,140,64.99143083911841,140,Primary (Grades 1-3),66.06656166999291
TTO,urban,reading,FALSE,4,High income,HIC,UNICEF_LAC,Latin America and Caribbean,134,134,76.9344297365048,134,Upper Primary (Grades 4-6),75.2401133384686
TTO,urban,reading,FALSE,5,High income,HIC,UNICEF_LAC,Latin America and Caribbean,98,98,83.0364107169149,98,Upper Primary (Grades 4-6),83.01396924696041
TTO,urban,reading,FALSE,6,High income,HIC,UNICEF_LAC,Latin America and Caribbean,85,85,87.3371105870942,85,Upper Primary (Grades 4-6),88.20092282693135
TTO,urban,reading,FALSE,7,High income,HIC,UNICEF_LAC,Latin America and Caribbean,80,80,90.8812128555441,80,Lower Secondary (Grades 7-9),91.60000608526634
TTO,urban,reading,FALSE,8,High income,HIC,UNICEF_LAC,Latin America and Caribbean,97,97,94.12811672843951,97,Lower Secondary (Grades 7-9),93.07892654025896
TTO,urban,reading,FALSE,9,High income,HIC,UNICEF_LAC,Latin America and Caribbean,76,76,92.3762321879793,76,Lower Secondary (Grades 7-9),92.71061690188951
TUN,All,numeracy,FALSE,1,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,109,109,4.74044472924055,109,Primary (Grades 1-3),4.104577690804069
TUN,All,numeracy,FALSE,2,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,373,373,10.9838955483487,373,Primary (Grades 1-3),12.190394614253643
TUN,All,numeracy,FALSE,3,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,367,367,19.8940665974608,367,Primary (Grades 1-3),19.70506841159911
TUN,All,numeracy,FALSE,4,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,383,383,27.3446813772747,383,Upper Primary (Grades 4-6),26.665719949189423
TUN,All,numeracy,FALSE,5,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,337,337,28.9677740948087,337,Upper Primary (Grades 4-6),33.275041583273236
TUN,All,numeracy,FALSE,6,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,326,326,41.9717044427658,326,Upper Primary (Grades 4-6),37.33360404065576
TUN,All,numeracy,FALSE,7,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,352,352,41.5252526238282,352,Lower Secondary (Grades 7-9),40.1438926819128
TUN,All,numeracy,FALSE,8,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,269,269,35.922321086325496,269,Lower Secondary (Grades 7-9),41.796116231417656
TUN,All,numeracy,FALSE,9,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,154,154,44.7463102349765,154,Lower Secondary (Grades 7-9),42.07698086500051
TUN,All,reading,FALSE,1,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,109,109,22.8273799653456,109,Primary (Grades 1-3),24.276957889177588
TUN,All,reading,FALSE,2,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,373,373,43.3917720291757,373,Primary (Grades 1-3),39.840322479850485
TUN,All,reading,FALSE,3,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,367,367,50.6178583092421,367,Primary (Grades 1-3),52.980393998703946
TUN,All,reading,FALSE,4,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,383,383,64.0434369737821,383,Upper Primary (Grades 4-6),63.58303680688331
TUN,All,reading,FALSE,5,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,337,337,71.8859797732959,337,Upper Primary (Grades 4-6),71.75454348407993
TUN,All,reading,FALSE,6,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,326,326,79.4143403751305,326,Upper Primary (Grades 4-6),77.89856791038073
TUN,All,reading,FALSE,7,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,352,352,79.87900756053949,352,Lower Secondary (Grades 7-9),83.3482183902616
TUN,All,reading,FALSE,8,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,269,269,88.221974335997,269,Lower Secondary (Grades 7-9),87.64979827374462
TUN,All,reading,FALSE,9,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,154,154,91.4422613242748,154,Lower Secondary (Grades 7-9),90.95170910546571
TUN,female,numeracy,FALSE,1,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,44,44,5.29115828511232,44,Primary (Grades 1-3),4.907350022258145
TUN,female,numeracy,FALSE,2,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,197,197,10.6093491930813,197,Primary (Grades 1-3),12.121839753644602
TUN,female,numeracy,FALSE,3,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,159,159,20.1269468799747,159,Primary (Grades 1-3),18.670999652345714
TUN,female,numeracy,FALSE,4,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,179,179,26.239287830401697,179,Upper Primary (Grades 4-6),24.67924255294702
TUN,female,numeracy,FALSE,5,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,164,164,25.6473014453919,164,Upper Primary (Grades 4-6),30.067906879228257
TUN,female,numeracy,FALSE,6,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,158,158,36.8646186057612,158,Upper Primary (Grades 4-6),34.61466022173018
TUN,female,numeracy,FALSE,7,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,150,150,40.4432837097562,150,Lower Secondary (Grades 7-9),37.1086068797973
TUN,female,numeracy,FALSE,8,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,129,129,35.512705029243605,129,Lower Secondary (Grades 7-9),38.02678983194172
TUN,female,numeracy,FALSE,9,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,99,99,37.509957819957904,99,Lower Secondary (Grades 7-9),37.11724847211345
TUN,female,reading,FALSE,1,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,44,44,16.2877601856946,44,Primary (Grades 1-3),18.449227063817986
TUN,female,reading,FALSE,2,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,197,197,42.0333398959339,197,Primary (Grades 1-3),38.9161301907034
TUN,female,reading,FALSE,3,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,159,159,56.366136266088,159,Primary (Grades 1-3),55.10093922824909
TUN,female,reading,FALSE,4,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,179,179,67.19003564872081,179,Upper Primary (Grades 4-6),67.07604816736003
TUN,female,reading,FALSE,5,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,164,164,73.953138461059993,164,Upper Primary (Grades 4-6),74.29501213704553
TUN,female,reading,FALSE,6,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,158,158,80.9660876162455,158,Upper Primary (Grades 4-6),80.05346776946948
TUN,female,reading,FALSE,7,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,150,150,81.125445739366,150,Lower Secondary (Grades 7-9),84.98947087662566
TUN,female,reading,FALSE,8,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,129,129,91.3477755598967,129,Lower Secondary (Grades 7-9),88.59072084226999
TUN,female,reading,FALSE,9,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,99,99,90.41802404796209,99,Lower Secondary (Grades 7-9),91.03520008198413
TUN,fourth,numeracy,FALSE,1,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,19,19,13.2595973540727,19,Primary (Grades 1-3),10.73429542027758
TUN,fourth,numeracy,FALSE,2,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,66,66,10.2282690280324,66,Primary (Grades 1-3),15.71250384702676
TUN,fourth,numeracy,FALSE,3,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,84,84,24.5686101942468,84,Primary (Grades 1-3),21.554835514601677
TUN,fourth,numeracy,FALSE,4,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,72,72,27.6373571716745,72,Upper Primary (Grades 4-6),28.34254627993713
TUN,fourth,numeracy,FALSE,5,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,66,66,27.5281616042141,66,Upper Primary (Grades 4-6),36.282626303086836
TUN,fourth,numeracy,FALSE,6,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,67,67,52.73947304558379,67,Upper Primary (Grades 4-6),41.05972723160387
TUN,fourth,numeracy,FALSE,7,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,84,84,42.5808200321368,84,Lower Secondary (Grades 7-9),43.53733157969623
TUN,fourth,numeracy,FALSE,8,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,54,54,38.512119780633704,54,Lower Secondary (Grades 7-9),43.77624034214997
TUN,fourth,numeracy,FALSE,9,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,31,31,43.8160243399912,31,Lower Secondary (Grades 7-9),41.43590096657929
TUN,fourth,reading,FALSE,1,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,19,19,44.7141700155213,19,Primary (Grades 1-3),42.57768947156475
TUN,fourth,reading,FALSE,2,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,66,66,50.687042173045505,66,Primary (Grades 1-3),50.78861562102426
TUN,fourth,reading,FALSE,3,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,84,84,52.6653241018452,84,Primary (Grades 1-3),59.918500393797046
TUN,fourth,reading,FALSE,4,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,72,72,68.4150068982299,72,Upper Primary (Grades 4-6),69.526067909087
TUN,fourth,reading,FALSE,5,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,66,66,83.2488741343293,66,Upper Primary (Grades 4-6),81.07930083016448
TUN,fourth,reading,FALSE,6,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,67,67,89.53015911089321,67,Upper Primary (Grades 4-6),87.19430357430977
TUN,fourth,reading,FALSE,7,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,84,84,90.1520657070126,84,Lower Secondary (Grades 7-9),90.80990301840325
TUN,fourth,reading,FALSE,8,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,54,54,85.7473332845751,54,Lower Secondary (Grades 7-9),91.78335650287396
TUN,fourth,reading,FALSE,9,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,31,31,93.5618790150007,31,Lower Secondary (Grades 7-9),90.09599400101726
TUN,male,numeracy,FALSE,1,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,65,65,4.302839561417611,65,Primary (Grades 1-3),3.4313217871468416
TUN,male,numeracy,FALSE,2,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,176,176,11.4179608760549,176,Primary (Grades 1-3),12.323416591722358
TUN,male,numeracy,FALSE,3,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,208,208,19.7328196534461,208,Primary (Grades 1-3),20.73358267352878
TUN,male,numeracy,FALSE,4,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,204,204,28.348483961236298,204,Upper Primary (Grades 4-6),28.574953058879373
TUN,male,numeracy,FALSE,5,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,173,173,32.1479613561824,173,Upper Primary (Grades 4-6),36.31607778588842
TUN,male,numeracy,FALSE,6,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,168,168,46.8608234551745,168,Upper Primary (Grades 4-6),39.393223534801905
TUN,male,numeracy,FALSE,7,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,202,202,42.345694617434795,202,Lower Secondary (Grades 7-9),43.51580637695353
TUN,male,numeracy,FALSE,8,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,140,140,36.3157908802446,140,Lower Secondary (Grades 7-9),48.12347166924535
TUN,male,numeracy,FALSE,9,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,55,55,59.635497024460804,55,Lower Secondary (Grades 7-9),53.07055770191595
TUN,male,reading,FALSE,1,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,65,65,28.023858934602604,65,Primary (Grades 1-3),29.16587042480758
TUN,male,reading,FALSE,2,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,176,176,44.9660719276794,176,Primary (Grades 1-3),40.795180201324165
TUN,male,reading,FALSE,3,Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,208,208,46.6377349433548,208,Primary (Grades 1-3),51.417783986473225
