iso3,is_africa,year,grade_band,category,income_level,income_level_code,Region_Code,Region,subject,proficiency_rate,n
TGO,TRUE,2017,Primary (1-3),All,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,2.9695655046458,1131
TGO,TRUE,2017,Upper Primary (4-6),All,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,18.1856678546151,1216
TGO,TRUE,2017,Upper Primary (4-6),All,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,9.7759368657926,1216
TGO,TRUE,2017,Lower Secondary (7-9),All,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,55.00556591745111,436
TGO,TRUE,2017,Lower Secondary (7-9),All,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,22.8604481070001,436
TGO,TRUE,2017,Other,All,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,92.6461313712834,20
TGO,TRUE,2017,Other,All,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,36.2010928409428,20
TGO,TRUE,2017,not in school current year,Poorest,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,0,107
TGO,TRUE,2017,not in school current year,Poorest,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,0,107
TGO,TRUE,2017,Primary (1-3),Poorest,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,2.01282417628697,286
TGO,TRUE,2017,Primary (1-3),Poorest,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,0.8936178016677411,286
TGO,TRUE,2017,Upper Primary (4-6),Poorest,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,7.55261985610556,260
TGO,TRUE,2017,Upper Primary (4-6),Poorest,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,2.98464600704741,260
TGO,TRUE,2017,Lower Secondary (7-9),Poorest,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,22.6744003141165,55
TGO,TRUE,2017,Lower Secondary (7-9),Poorest,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,15.040062104239299,55
TGO,TRUE,2017,not in school current year,Second,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,0,52
TGO,TRUE,2017,not in school current year,Second,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,0,52
TGO,TRUE,2017,Primary (1-3),Second,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,0.8242610509746919,277
TGO,TRUE,2017,Primary (1-3),Second,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,0.86503264584091,277
TGO,TRUE,2017,Upper Primary (4-6),Second,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,10.607723478891499,245
TGO,TRUE,2017,Upper Primary (4-6),Second,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,5.00774681163643,245
TGO,TRUE,2017,Lower Secondary (7-9),Second,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,29.777399290384597,72
TGO,TRUE,2017,Lower Secondary (7-9),Second,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,8.87959249874176,72
TGO,TRUE,2017,Other,Second,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,100,2
TGO,TRUE,2017,Other,Second,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,80.2257700167622,2
TGO,TRUE,2017,not in school current year,Middle,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,6.08740282468214,20
TGO,TRUE,2017,not in school current year,Middle,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,9.62709404877549,20
TGO,TRUE,2017,Primary (1-3),Middle,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,3.3257355326950497,277
TGO,TRUE,2017,Primary (1-3),Middle,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,3.3793359980927704,277
TGO,TRUE,2017,Upper Primary (4-6),Middle,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,14.5860792558829,260
TGO,TRUE,2017,Upper Primary (4-6),Middle,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,9.59129785429975,260
TGO,TRUE,2017,Lower Secondary (7-9),Middle,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,55.40756021701439,85
TGO,TRUE,2017,Lower Secondary (7-9),Middle,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,20.7414324235197,85
TGO,TRUE,2017,Other,Middle,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,100,2
TGO,TRUE,2017,Other,Middle,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,0,2
TGO,TRUE,2017,not in school current year,Fourth,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,0,11
TGO,TRUE,2017,not in school current year,Fourth,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,0,11
TGO,TRUE,2017,Primary (1-3),Fourth,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,4.93761309003672,162
TGO,TRUE,2017,Primary (1-3),Fourth,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,6.19654486882154,162
TGO,TRUE,2017,Upper Primary (4-6),Fourth,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,23.8291471495308,231
TGO,TRUE,2017,Upper Primary (4-6),Fourth,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,17.1104158594437,231
TGO,TRUE,2017,Lower Secondary (7-9),Fourth,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,59.8567872405145,109
TGO,TRUE,2017,Lower Secondary (7-9),Fourth,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,37.008137833374896,109
TGO,TRUE,2017,Other,Fourth,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,77.4244737784421,6
TGO,TRUE,2017,Other,Fourth,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,47.6298832409207,6
TGO,TRUE,2017,not in school current year,Richest,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,0,17
TGO,TRUE,2017,not in school current year,Richest,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,0,17
TGO,TRUE,2017,Primary (1-3),Richest,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,13.7953945740077,129
TGO,TRUE,2017,Primary (1-3),Richest,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,7.316174403322551,129
TGO,TRUE,2017,Upper Primary (4-6),Richest,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,37.011147390651104,220
TGO,TRUE,2017,Upper Primary (4-6),Richest,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,15.4865149778899,220
TGO,TRUE,2017,Lower Secondary (7-9),Richest,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,77.8081839277458,115
TGO,TRUE,2017,Lower Secondary (7-9),Richest,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,23.4576922501263,115
TGO,TRUE,2017,Other,Richest,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,95.1272219156204,10
TGO,TRUE,2017,Other,Richest,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,30.7379044822865,10
TGO,TRUE,2017,not in school current year,Rural,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,0,178
TGO,TRUE,2017,not in school current year,Rural,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,0.33588223165319997,178
TGO,TRUE,2017,Primary (1-3),Rural,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,1.9437532092864003,830
TGO,TRUE,2017,Primary (1-3),Rural,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,1.9384193428219498,830
TGO,TRUE,2017,Upper Primary (4-6),Rural,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,11.9798518438232,786
TGO,TRUE,2017,Upper Primary (4-6),Rural,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,5.86835504684334,786
TGO,TRUE,2017,Lower Secondary (7-9),Rural,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,43.5538907129744,228
TGO,TRUE,2017,Lower Secondary (7-9),Rural,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,19.6707566484772,228
TGO,TRUE,2017,Other,Rural,Low income,LIC,UNICEF_WCA,West and Central Africa,reading,100,6
TGO,TRUE,2017,Other,Rural,Low income,LIC,UNICEF_WCA,West and Central Africa,numeracy,69.9343315661269,6
THA,FALSE,2022,not in school current year,All,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,61.7349735502399,361
THA,FALSE,2022,not in school current year,All,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,69.1723742147343,361
THA,FALSE,2022,Primary (1-3),All,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,45.6692364975184,2408
THA,FALSE,2022,Primary (1-3),All,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,36.9426739629649,2408
THA,FALSE,2022,Upper Primary (4-6),All,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,78.46712845395871,2729
THA,FALSE,2022,Upper Primary (4-6),All,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,69.0093304360522,2729
THA,FALSE,2022,Lower Secondary (7-9),All,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,89.97694183728841,1809
THA,FALSE,2022,Lower Secondary (7-9),All,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,88.0826559012381,1809
THA,FALSE,2022,Other,All,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,100,15
THA,FALSE,2022,Other,All,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,100,15
THA,FALSE,2022,not in school current year,Poorest,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,44.2062120611397,121
THA,FALSE,2022,not in school current year,Poorest,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,60.308531174542104,121
THA,FALSE,2022,Primary (1-3),Poorest,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,29.7949803694893,533
THA,FALSE,2022,Primary (1-3),Poorest,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,19.3849350924261,533
THA,FALSE,2022,Upper Primary (4-6),Poorest,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,68.5275435530356,602
THA,FALSE,2022,Upper Primary (4-6),Poorest,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,62.12934674563299,602
THA,FALSE,2022,Lower Secondary (7-9),Poorest,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,87.3166757395436,370
THA,FALSE,2022,Lower Secondary (7-9),Poorest,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,83.789080487729,370
THA,FALSE,2022,Other,Poorest,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,100,3
THA,FALSE,2022,Other,Poorest,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,100,3
THA,FALSE,2022,not in school current year,Second,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,62.239825671485704,107
THA,FALSE,2022,not in school current year,Second,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,62.9305022573491,107
THA,FALSE,2022,Primary (1-3),Second,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,44.504840428656,551
THA,FALSE,2022,Primary (1-3),Second,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,31.4472283378411,551
THA,FALSE,2022,Upper Primary (4-6),Second,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,77.1398039046806,584
THA,FALSE,2022,Upper Primary (4-6),Second,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,63.1187629493985,584
THA,FALSE,2022,Lower Secondary (7-9),Second,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,92.6963144721745,371
THA,FALSE,2022,Lower Secondary (7-9),Second,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,91.4138971227946,371
THA,FALSE,2022,Other,Second,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,100,3
THA,FALSE,2022,Other,Second,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,100,3
THA,FALSE,2022,not in school current year,Middle,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,78.66125339690579,60
THA,FALSE,2022,not in school current year,Middle,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,77.9581231171481,60
THA,FALSE,2022,Primary (1-3),Middle,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,47.419739082083,541
THA,FALSE,2022,Primary (1-3),Middle,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,41.4385455788735,541
THA,FALSE,2022,Upper Primary (4-6),Middle,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,78.4006413357067,640
THA,FALSE,2022,Upper Primary (4-6),Middle,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,69.212488349197,640
THA,FALSE,2022,Lower Secondary (7-9),Middle,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,88.99546602802229,434
THA,FALSE,2022,Lower Secondary (7-9),Middle,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,88.0030549499028,434
THA,FALSE,2022,Other,Middle,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,100,1
THA,FALSE,2022,Other,Middle,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,100,1
THA,FALSE,2022,not in school current year,Fourth,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,71.265846332726,53
THA,FALSE,2022,not in school current year,Fourth,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,89.7866816955908,53
THA,FALSE,2022,Primary (1-3),Fourth,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,47.2660693696184,444
THA,FALSE,2022,Primary (1-3),Fourth,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,41.373641599959,444
THA,FALSE,2022,Upper Primary (4-6),Fourth,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,86.7711448129824,542
THA,FALSE,2022,Upper Primary (4-6),Fourth,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,74.5680080246018,542
THA,FALSE,2022,Lower Secondary (7-9),Fourth,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,90.3593239661139,373
THA,FALSE,2022,Lower Secondary (7-9),Fourth,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,85.6477304588822,373
THA,FALSE,2022,Other,Fourth,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,100,4
THA,FALSE,2022,Other,Fourth,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,100,4
THA,FALSE,2022,not in school current year,Richest,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,77.3270956800122,20
THA,FALSE,2022,not in school current year,Richest,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,59.2809120667699,20
THA,FALSE,2022,Primary (1-3),Richest,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,61.938978310651,339
THA,FALSE,2022,Primary (1-3),Richest,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,55.2699767776054,339
THA,FALSE,2022,Upper Primary (4-6),Richest,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,83.0756289141125,361
THA,FALSE,2022,Upper Primary (4-6),Richest,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,78.2864946447877,361
THA,FALSE,2022,Lower Secondary (7-9),Richest,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,90.6749357715647,261
THA,FALSE,2022,Lower Secondary (7-9),Richest,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,91.5564858773951,261
THA,FALSE,2022,Other,Richest,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,100,4
THA,FALSE,2022,Other,Richest,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,100,4
THA,FALSE,2022,not in school current year,Rural,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,56.8750949103233,214
THA,FALSE,2022,not in school current year,Rural,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,73.1298020623788,214
THA,FALSE,2022,Primary (1-3),Rural,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,42.1662720549498,1326
THA,FALSE,2022,Primary (1-3),Rural,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,32.218895458061496,1326
THA,FALSE,2022,Upper Primary (4-6),Rural,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,76.7110740820475,1493
THA,FALSE,2022,Upper Primary (4-6),Rural,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,66.4176166458465,1493
THA,FALSE,2022,Lower Secondary (7-9),Rural,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,90.39282003583719,981
THA,FALSE,2022,Lower Secondary (7-9),Rural,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,88.932153498247,981
THA,FALSE,2022,Other,Rural,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,100,7
THA,FALSE,2022,Other,Rural,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,100,7
THA,FALSE,2022,not in school current year,Urban,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,72.4408383255216,147
THA,FALSE,2022,not in school current year,Urban,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,60.45452536829819,147
THA,FALSE,2022,Primary (1-3),Urban,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,50.481320003433105,1082
THA,FALSE,2022,Primary (1-3),Urban,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,43.4318110928788,1082
THA,FALSE,2022,Upper Primary (4-6),Urban,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,80.780564464934,1236
THA,FALSE,2022,Upper Primary (4-6),Urban,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,72.42366891457999,1236
THA,FALSE,2022,Lower Secondary (7-9),Urban,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,89.4303446754716,828
THA,FALSE,2022,Lower Secondary (7-9),Urban,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,86.9661439582807,828
THA,FALSE,2022,Other,Urban,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,100,8
THA,FALSE,2022,Other,Urban,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,100,8
THA,FALSE,2022,not in school current year,Male,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,62.054662649705804,214
THA,FALSE,2022,not in school current year,Male,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,68.1260753218738,214
THA,FALSE,2022,Primary (1-3),Male,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,42.0192247011449,1267
THA,FALSE,2022,Primary (1-3),Male,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,35.3389767539738,1267
THA,FALSE,2022,Upper Primary (4-6),Male,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,74.0475347474313,1384
THA,FALSE,2022,Upper Primary (4-6),Male,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,66.6765810492505,1384
THA,FALSE,2022,Lower Secondary (7-9),Male,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,87.85226336209419,929
THA,FALSE,2022,Lower Secondary (7-9),Male,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,87.3561896059673,929
THA,FALSE,2022,Other,Male,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,100,10
THA,FALSE,2022,Other,Male,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,100,10
THA,FALSE,2022,not in school current year,Female,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,61.266113235600095,147
THA,FALSE,2022,not in school current year,Female,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,70.7068901833221,147
THA,FALSE,2022,Primary (1-3),Female,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,49.3423553948928,1141
THA,FALSE,2022,Primary (1-3),Female,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,38.5565236852765,1141
THA,FALSE,2022,Upper Primary (4-6),Female,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,82.9011447746124,1345
THA,FALSE,2022,Upper Primary (4-6),Female,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,71.3496923652036,1345
THA,FALSE,2022,Lower Secondary (7-9),Female,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,92.27549134702659,880
THA,FALSE,2022,Lower Secondary (7-9),Female,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,88.8685718722103,880
THA,FALSE,2022,Other,Female,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,reading,100,5
THA,FALSE,2022,Other,Female,Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,numeracy,100,5
TKM,FALSE,2019,not in school current year,All,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,77.28550348459639,7
TKM,FALSE,2019,not in school current year,All,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,77.28550348459639,7
TKM,FALSE,2019,Primary (1-3),All,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,67.5079703940285,801
TKM,FALSE,2019,Primary (1-3),All,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,47.9278496673385,801
TKM,FALSE,2019,Upper Primary (4-6),All,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,89.79994925325529,987
TKM,FALSE,2019,Upper Primary (4-6),All,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,82.3500999991693,985
TKM,FALSE,2019,Lower Secondary (7-9),All,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,94.6111356611547,333
TKM,FALSE,2019,Lower Secondary (7-9),All,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,89.60039647027659,333
TKM,FALSE,2019,not in school current year,Poorest,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,100,1
TKM,FALSE,2019,not in school current year,Poorest,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,100,1
TKM,FALSE,2019,Primary (1-3),Poorest,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,49.2660159229855,132
TKM,FALSE,2019,Primary (1-3),Poorest,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,29.1643588363912,132
TKM,FALSE,2019,Upper Primary (4-6),Poorest,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,91.8164340014151,154
TKM,FALSE,2019,Upper Primary (4-6),Poorest,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,79.0195489869876,154
TKM,FALSE,2019,Lower Secondary (7-9),Poorest,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,97.07547490198431,49
TKM,FALSE,2019,Lower Secondary (7-9),Poorest,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,90.95850035960929,49
TKM,FALSE,2019,not in school current year,Second,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,44.3526669133669,3
TKM,FALSE,2019,not in school current year,Second,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,44.3526669133669,3
TKM,FALSE,2019,Primary (1-3),Second,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,85.31529027014551,132
TKM,FALSE,2019,Primary (1-3),Second,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,45.2328130404258,132
TKM,FALSE,2019,Upper Primary (4-6),Second,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,91.8209405442722,148
TKM,FALSE,2019,Upper Primary (4-6),Second,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,82.2779726039068,148
TKM,FALSE,2019,Lower Secondary (7-9),Second,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,97.66277688740689,47
TKM,FALSE,2019,Lower Secondary (7-9),Second,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,86.8186844759417,47
TKM,FALSE,2019,not in school current year,Middle,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,0,1
TKM,FALSE,2019,not in school current year,Middle,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,0,1
TKM,FALSE,2019,Primary (1-3),Middle,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,62.411392705010506,151
TKM,FALSE,2019,Primary (1-3),Middle,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,48.8022063806149,151
TKM,FALSE,2019,Upper Primary (4-6),Middle,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,88.74857193039149,184
TKM,FALSE,2019,Upper Primary (4-6),Middle,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,88.4687520703326,183
TKM,FALSE,2019,Lower Secondary (7-9),Middle,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,93.5734503042317,75
TKM,FALSE,2019,Lower Secondary (7-9),Middle,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,90.2704667436962,75
TKM,FALSE,2019,not in school current year,Fourth,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,100,2
TKM,FALSE,2019,not in school current year,Fourth,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,100,2
TKM,FALSE,2019,Primary (1-3),Fourth,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,67.5405114760388,199
TKM,FALSE,2019,Primary (1-3),Fourth,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,57.2468744373689,199
TKM,FALSE,2019,Upper Primary (4-6),Fourth,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,86.4515882389041,239
TKM,FALSE,2019,Upper Primary (4-6),Fourth,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,77.5848282362161,239
TKM,FALSE,2019,Lower Secondary (7-9),Fourth,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,92.6605569437445,78
TKM,FALSE,2019,Lower Secondary (7-9),Fourth,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,88.0488838940325,78
TKM,FALSE,2019,Primary (1-3),Richest,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,74.1072804826465,187
TKM,FALSE,2019,Primary (1-3),Richest,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,64.50639424836399,187
TKM,FALSE,2019,Upper Primary (4-6),Richest,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,89.8219823586847,262
