iso3,category,subject,is_africa,year,grade_band,income_level,income_level_code,Region_Code,Region,proficiency_rate,n,grade_band_numeric,proficiency_loess_span1
TTO,Middle,reading,FALSE,2022,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,94.843151104603,100,3,94.84315110460298
TTO,Fourth,numeracy,FALSE,2022,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,25.1410090997454,74,1,25.141009099745403
TTO,Fourth,numeracy,FALSE,2022,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,81.460242338306,120,2,81.460242338306
TTO,Fourth,numeracy,FALSE,2022,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,86.600537322139,93,3,86.60053732213899
TTO,Fourth,reading,FALSE,2022,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,64.18944496098949,74,1,64.1894449609895
TTO,Fourth,reading,FALSE,2022,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,88.4914258208143,120,2,88.4914258208143
TTO,Fourth,reading,FALSE,2022,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,95.0111146700074,93,3,95.01111467000739
TTO,Richest,numeracy,FALSE,2022,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,50.131367923032,70,1,50.13136792303197
TTO,Richest,numeracy,FALSE,2022,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,76.0285523930873,108,2,76.0285523930873
TTO,Richest,numeracy,FALSE,2022,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,81.7053047894306,75,3,81.70530478943058
TTO,Richest,reading,FALSE,2022,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,79.8972028405791,70,1,79.89720284057908
TTO,Richest,reading,FALSE,2022,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,86.5759706427904,108,2,86.5759706427904
TTO,Richest,reading,FALSE,2022,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,88.7357192253418,75,3,88.7357192253418
TUN,All,numeracy,FALSE,2018,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,13.942997208462298,849,1,13.942997208462296
TUN,All,numeracy,FALSE,2018,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,32.4377444287761,1046,2,32.4377444287761
TUN,All,numeracy,FALSE,2018,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,40.1402910661582,775,3,40.140291066158184
TUN,All,reading,FALSE,2018,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,43.7025916007585,849,1,43.7025916007585
TUN,All,reading,FALSE,2018,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,71.4069740840644,1046,2,71.4069740840644
TUN,All,reading,FALSE,2018,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,84.8042061790851,775,3,84.80420617908509
TUN,Female,numeracy,FALSE,2018,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,13.4699283062617,400,1,13.4699283062617
TUN,Female,numeracy,FALSE,2018,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,29.3888072945638,501,2,29.3888072945638
TUN,Female,numeracy,FALSE,2018,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,38.043099506806996,378,3,38.04309950680698
TUN,Female,reading,FALSE,2018,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,44.087739270674696,400,1,44.08773927067471
TUN,Female,reading,FALSE,2018,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,73.7663427118965,501,2,73.7663427118965
TUN,Female,reading,FALSE,2018,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,86.8671719423863,378,3,86.8671719423863
TUN,Male,numeracy,FALSE,2018,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,14.361959422693399,449,1,14.361959422693392
TUN,Male,numeracy,FALSE,2018,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,35.3020007846968,545,2,35.3020007846968
TUN,Male,numeracy,FALSE,2018,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,42.187481484295304,397,3,42.18748148429531
TUN,Male,reading,FALSE,2018,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,43.3614947333816,449,1,43.36149473338159
TUN,Male,reading,FALSE,2018,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,69.1905175647095,545,2,69.1905175647095
TUN,Male,reading,FALSE,2018,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,82.7904255471996,397,3,82.79042554719959
TUN,Rural,numeracy,FALSE,2018,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,11.095708622776,301,1,11.095708622776002
TUN,Rural,numeracy,FALSE,2018,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,22.9161985965451,335,2,22.9161985965451
TUN,Rural,numeracy,FALSE,2018,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,31.481383984398498,213,3,31.481383984398487
TUN,Rural,reading,FALSE,2018,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,31.2947295074334,301,1,31.294729507433395
TUN,Rural,reading,FALSE,2018,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,60.047282595501194,335,2,60.047282595501194
TUN,Rural,reading,FALSE,2018,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,76.8950477818757,213,3,76.89504778187569
TUN,Poorest,numeracy,FALSE,2018,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,6.34023558060393,178,1,6.3402355806039274
TUN,Poorest,numeracy,FALSE,2018,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,22.9035423103478,218,2,22.9035423103478
TUN,Poorest,numeracy,FALSE,2018,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,35.4170716331922,122,3,35.417071633192194
TUN,Poorest,reading,FALSE,2018,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,19.6011325970794,178,1,19.601132597079392
TUN,Poorest,reading,FALSE,2018,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,52.839456764359106,218,2,52.839456764359106
TUN,Poorest,reading,FALSE,2018,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,78.9519468291581,122,3,78.9519468291581
TUN,Second,numeracy,FALSE,2018,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,8.60085532314339,195,1,8.600855323143392
TUN,Second,numeracy,FALSE,2018,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,24.469631581939698,208,2,24.469631581939698
TUN,Second,numeracy,FALSE,2018,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,27.9469713993226,142,3,27.946971399322596
TUN,Second,reading,FALSE,2018,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,38.0231234968995,195,1,38.023123496899494
TUN,Second,reading,FALSE,2018,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,68.6307513804772,208,2,68.6307513804772
TUN,Second,reading,FALSE,2018,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,75.2645505569282,142,3,75.26455055692821
TUN,Middle,numeracy,FALSE,2018,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,18.2896095531089,165,1,18.289609553108896
TUN,Middle,numeracy,FALSE,2018,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,35.5559211813003,235,2,35.5559211813003
TUN,Middle,numeracy,FALSE,2018,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,48.197949811071,174,3,48.197949811071
TUN,Middle,reading,FALSE,2018,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,50.4631153836073,165,1,50.46311538360729
TUN,Middle,reading,FALSE,2018,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,73.2781688048299,235,2,73.2781688048299
TUN,Middle,reading,FALSE,2018,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,90.2117216629653,174,3,90.2117216629653
TUN,Fourth,numeracy,FALSE,2018,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,17.1740201676816,169,1,17.174020167681597
TUN,Fourth,numeracy,FALSE,2018,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,36.0091434567245,205,2,36.0091434567245
TUN,Fourth,numeracy,FALSE,2018,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,41.5237793767243,169,3,41.5237793767243
TUN,Fourth,reading,FALSE,2018,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,51.0166010133084,169,1,51.01660101330839
TUN,Fourth,reading,FALSE,2018,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,80.2558354162617,205,2,80.2558354162617
TUN,Fourth,reading,FALSE,2018,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,89.35917453185131,169,3,89.35917453185131
TUN,Richest,numeracy,FALSE,2018,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,23.0304614272965,142,1,23.030461427296498
TUN,Richest,numeracy,FALSE,2018,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,43.0051914285604,180,2,43.0051914285604
TUN,Richest,numeracy,FALSE,2018,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,42.4272793963774,168,3,42.427279396377386
TUN,Richest,reading,FALSE,2018,Primary (1-3),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,69.0229625607958,142,1,69.02296256079578
TUN,Richest,reading,FALSE,2018,Upper Primary (4-6),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,82.76466441436851,180,2,82.76466441436851
TUN,Richest,reading,FALSE,2018,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_MENA,Middle East and North Africa,85.3707425389829,168,3,85.37074253898287
TUV,All,numeracy,FALSE,2019,Primary (1-3),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,14.339728979342201,46,1,14.339728979342198
TUV,All,numeracy,FALSE,2019,Upper Primary (4-6),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,35.4629339456789,72,2,35.4629339456789
TUV,All,numeracy,FALSE,2019,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,68.5562354425221,68,3,68.55623544252208
TUV,All,reading,FALSE,2019,Primary (1-3),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,31.806880507233696,47,1,31.806880507233682
TUV,All,reading,FALSE,2019,Upper Primary (4-6),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,66.8260715512512,72,2,66.8260715512512
TUV,All,reading,FALSE,2019,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,80.8146708368786,69,3,80.81467083687863
TUV,Female,numeracy,FALSE,2019,Primary (1-3),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,22.5189862742129,21,1,22.518986274212907
TUV,Female,numeracy,FALSE,2019,Upper Primary (4-6),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,43.2494259109447,36,2,43.2494259109447
TUV,Female,numeracy,FALSE,2019,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,74.47812490456221,31,3,74.47812490456221
TUV,Female,reading,FALSE,2019,Primary (1-3),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,27.403802973527203,22,1,27.403802973527196
TUV,Female,reading,FALSE,2019,Upper Primary (4-6),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,70.0990703110024,36,2,70.0990703110024
TUV,Female,reading,FALSE,2019,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,78.4482528599435,32,3,78.4482528599435
TUV,Male,numeracy,FALSE,2019,Primary (1-3),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,10.3014803217021,25,1,10.301480321702094
TUV,Male,numeracy,FALSE,2019,Upper Primary (4-6),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,29.1460710802016,36,2,29.1460710802016
TUV,Male,numeracy,FALSE,2019,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,63.4075183810798,37,3,63.40751838107977
TUV,Male,reading,FALSE,2019,Primary (1-3),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,34.1079853154326,25,1,34.1079853154326
TUV,Male,reading,FALSE,2019,Upper Primary (4-6),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,64.1708213543134,36,2,64.1708213543134
TUV,Male,reading,FALSE,2019,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,82.90399151070041,37,3,82.90399151070041
TUV,Urban,numeracy,FALSE,2019,Primary (1-3),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,9.21052631578947,29,1,9.210526315789464
TUV,Urban,numeracy,FALSE,2019,Upper Primary (4-6),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,35.8208955223881,34,2,35.8208955223881
TUV,Urban,numeracy,FALSE,2019,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,70.5263157894737,41,3,70.5263157894737
TUV,Urban,reading,FALSE,2019,Primary (1-3),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,26.9230769230769,30,1,26.92307692307689
TUV,Urban,reading,FALSE,2019,Upper Primary (4-6),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,62.686567164179095,34,2,62.686567164179095
TUV,Urban,reading,FALSE,2019,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,80.2083333333333,42,3,80.20833333333329
TUV,Rural,numeracy,FALSE,2019,Primary (1-3),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,28.571428571428598,17,1,28.5714285714286
TUV,Rural,numeracy,FALSE,2019,Upper Primary (4-6),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,35.0649350649351,38,2,35.0649350649351
TUV,Rural,numeracy,FALSE,2019,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,64.2857142857143,27,3,64.28571428571429
TUV,Rural,reading,FALSE,2019,Primary (1-3),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,45.7142857142857,17,1,45.71428571428569
TUV,Rural,reading,FALSE,2019,Upper Primary (4-6),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,71.4285714285714,38,2,71.4285714285714
TUV,Rural,reading,FALSE,2019,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,82.1428571428571,27,3,82.1428571428571
TUV,Poorest,numeracy,FALSE,2019,Primary (1-3),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,10.8651003895555,11,1,10.8651003895555
TUV,Poorest,numeracy,FALSE,2019,Upper Primary (4-6),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,23.4782282710013,14,2,23.4782282710013
TUV,Poorest,numeracy,FALSE,2019,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,59.290739663722604,17,3,59.29073966372259
TUV,Poorest,reading,FALSE,2019,Primary (1-3),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,47.4847698300855,11,1,47.484769830085504
TUV,Poorest,reading,FALSE,2019,Upper Primary (4-6),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,54.7825326323364,14,2,54.7825326323364
TUV,Poorest,reading,FALSE,2019,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,73.47513104425441,17,3,73.47513104425441
TUV,Second,numeracy,FALSE,2019,Primary (1-3),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,6.69139420790819,10,1,6.691394207908193
TUV,Second,numeracy,FALSE,2019,Upper Primary (4-6),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,39.156668226152604,12,2,39.156668226152604
TUV,Second,numeracy,FALSE,2019,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,75.5396501603529,12,3,75.53965016035289
TUV,Second,reading,FALSE,2019,Primary (1-3),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,33.7329643533316,11,1,33.73296435333161
TUV,Second,reading,FALSE,2019,Upper Primary (4-6),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,78.31333645230521,12,2,78.31333645230521
TUV,Second,reading,FALSE,2019,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,82.9137490203449,12,3,82.91374902034487
TUV,Middle,numeracy,FALSE,2019,Primary (1-3),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,73.1708294072686,7,1,73.1708294072686
TUV,Middle,numeracy,FALSE,2019,Upper Primary (4-6),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,27.729933271039698,18,2,27.729933271039698
TUV,Middle,numeracy,FALSE,2019,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,65.4911674671069,16,3,65.4911674671069
TUV,Middle,reading,FALSE,2019,Primary (1-3),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,26.8291705927314,7,1,26.829170592731398
TUV,Middle,reading,FALSE,2019,Upper Primary (4-6),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,56.3189517693923,18,2,56.3189517693923
TUV,Middle,reading,FALSE,2019,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,78.0855949049755,16,3,78.0855949049755
TUV,Fourth,numeracy,FALSE,2019,Primary (1-3),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,3.14132449121551,10,1,3.14132449121551
TUV,Fourth,numeracy,FALSE,2019,Upper Primary (4-6),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,43.3061246426235,15,2,43.3061246426235
TUV,Fourth,numeracy,FALSE,2019,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,86.0262173151464,9,3,86.02621731514638
TUV,Fourth,reading,FALSE,2019,Primary (1-3),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,21.465884551349703,10,1,21.465884551349696
TUV,Fourth,reading,FALSE,2019,Upper Primary (4-6),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,81.14747661738289,15,2,81.14747661738289
TUV,Fourth,reading,FALSE,2019,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,85.6548483874343,10,3,85.65484838743428
TUV,Richest,numeracy,FALSE,2019,Primary (1-3),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,4.76190476190476,8,1,4.76190476190476
TUV,Richest,numeracy,FALSE,2019,Upper Primary (4-6),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,45.497533498486895,13,2,45.497533498486895
TUV,Richest,numeracy,FALSE,2019,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,64.2647531205756,14,3,64.26475312057559
TUV,Richest,reading,FALSE,2019,Primary (1-3),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,28.571428571428598,8,1,28.571428571428598
TUV,Richest,reading,FALSE,2019,Upper Primary (4-6),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,61.8482734489408,13,2,61.8482734489408
TUV,Richest,reading,FALSE,2019,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_EAP,East Asia and Pacific,86.4705782904051,14,3,86.4705782904051
VNM,All,numeracy,FALSE,2020,Primary (1-3),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,51.478856991923706,1245,1,51.478856991923706
VNM,All,numeracy,FALSE,2020,Upper Primary (4-6),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,80.0923815574851,1384,2,80.0923815574851
VNM,All,numeracy,FALSE,2020,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,90.42738635973639,1161,3,90.42738635973639
VNM,All,reading,FALSE,2020,Primary (1-3),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,71.2591278273497,1254,1,71.25912782734972
VNM,All,reading,FALSE,2020,Upper Primary (4-6),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,86.2119143208092,1390,2,86.2119143208092
VNM,All,reading,FALSE,2020,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,93.6283968249787,1167,3,93.62839682497868
VNM,Female,numeracy,FALSE,2020,Primary (1-3),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,49.384341614813096,583,1,49.384341614813096
VNM,Female,numeracy,FALSE,2020,Upper Primary (4-6),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,76.29245328351941,645,2,76.29245328351941
VNM,Female,numeracy,FALSE,2020,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,92.1509168628546,590,3,92.1509168628546
VNM,Female,reading,FALSE,2020,Primary (1-3),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,71.1139846136404,590,1,71.11398461364041
VNM,Female,reading,FALSE,2020,Upper Primary (4-6),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,84.94721171289879,648,2,84.94721171289879
VNM,Female,reading,FALSE,2020,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,94.0123029382011,593,3,94.01230293820109
VNM,Male,numeracy,FALSE,2020,Primary (1-3),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,53.3985954161002,662,1,53.39859541610019
VNM,Male,numeracy,FALSE,2020,Upper Primary (4-6),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,83.3173237064683,739,2,83.3173237064683
VNM,Male,numeracy,FALSE,2020,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,88.52537556288091,571,3,88.52537556288092
VNM,Male,reading,FALSE,2020,Primary (1-3),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,71.3931017775086,664,1,71.39310177750858
VNM,Male,reading,FALSE,2020,Upper Primary (4-6),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,87.2871267786458,742,2,87.2871267786458
VNM,Male,reading,FALSE,2020,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,93.2027905438296,574,3,93.20279054382958
VNM,Urban,numeracy,FALSE,2020,Primary (1-3),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,61.4547248040853,314,1,61.45472480408529
VNM,Urban,numeracy,FALSE,2020,Upper Primary (4-6),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,86.7393872205464,383,2,86.7393872205464
VNM,Urban,numeracy,FALSE,2020,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,94.70197134701989,370,3,94.70197134701988
VNM,Urban,reading,FALSE,2020,Primary (1-3),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,79.3539390729475,315,1,79.35393907294748
VNM,Urban,reading,FALSE,2020,Upper Primary (4-6),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,90.8557626583415,384,2,90.8557626583415
VNM,Urban,reading,FALSE,2020,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,97.1287974582273,371,3,97.1287974582273
VNM,Rural,numeracy,FALSE,2020,Primary (1-3),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,47.4457562350032,931,1,47.44575623500319
VNM,Rural,numeracy,FALSE,2020,Upper Primary (4-6),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,77.07344222296621,1001,2,77.07344222296621
VNM,Rural,numeracy,FALSE,2020,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,88.217275441728,791,3,88.21727544172799
VNM,Rural,reading,FALSE,2020,Primary (1-3),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,67.9931263996312,939,1,67.9931263996312
VNM,Rural,reading,FALSE,2020,Upper Primary (4-6),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,84.114777527545,1006,2,84.114777527545
VNM,Rural,reading,FALSE,2020,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,91.811428334856,796,3,91.81142833485598
VNM,Poorest,numeracy,FALSE,2020,Primary (1-3),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,36.0301536640554,480,1,36.03015366405539
VNM,Poorest,numeracy,FALSE,2020,Upper Primary (4-6),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,62.4064524397372,492,2,62.4064524397372
VNM,Poorest,numeracy,FALSE,2020,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,79.0522718076014,324,3,79.05227180760137
VNM,Poorest,reading,FALSE,2020,Primary (1-3),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,53.2556006490852,484,1,53.255600649085224
VNM,Poorest,reading,FALSE,2020,Upper Primary (4-6),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,79.6088820528902,495,2,79.6088820528902
VNM,Poorest,reading,FALSE,2020,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,90.2717347643343,328,3,90.2717347643343
VNM,Second,numeracy,FALSE,2020,Primary (1-3),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,35.641662291897404,222,1,35.6416622918974
VNM,Second,numeracy,FALSE,2020,Upper Primary (4-6),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,76.42754796067311,239,2,76.42754796067311
VNM,Second,numeracy,FALSE,2020,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,91.06314103658511,203,3,91.06314103658508
VNM,Second,reading,FALSE,2020,Primary (1-3),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,68.5605969762526,226,1,68.56059697625258
VNM,Second,reading,FALSE,2020,Upper Primary (4-6),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,87.8003047269212,240,2,87.8003047269212
VNM,Second,reading,FALSE,2020,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,96.1338248326576,203,3,96.13382483265758
VNM,Middle,numeracy,FALSE,2020,Primary (1-3),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,51.0399640003026,166,1,51.039964000302575
VNM,Middle,numeracy,FALSE,2020,Upper Primary (4-6),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,82.79227671598129,236,2,82.79227671598129
VNM,Middle,numeracy,FALSE,2020,Lower Secondary (7-9),Lower middle income,LMC,UNICEF_EAP,East Asia and Pacific,92.0038505453992,200,3,92.0038505453992
